Atualizado em: 2025-01-27
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4320";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"0";"40";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4620";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"5";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4309";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"10";"0";"50";"20"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4314";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"10";"13,33";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4319";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"12";"8";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4608";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"17,24";"6,9"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4315";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"13,79";"3,45"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4316";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"12";"8";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4614";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"18,18";"9,09"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4690";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"15";"0";"6,67";"6,67"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4337";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"50";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4304";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"10";"0";"40";"10"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4607";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4603";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"5,56";"11,11";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4636";"SBCG";"CAMPO GRANDE(MS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"22";"0";"18,18";"4,55"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4661";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4617";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"6";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4323";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"14";"7,14";"21,43";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4317";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"21";"0";"14,29";"9,52"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4644";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"5";"0";"20";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4322";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"7,41";"25,93";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4647";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"11";"0";"21,21";"6,06"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4380";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"0";"23,08";"7,69"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4331";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4329";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"54,55";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4358";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"9";"11,11";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4357";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"3";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4609";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"24,14";"13,79"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4325";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"100";"100"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4349";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"7,41";"25,93";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4639";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"16,13";"3,23"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4305";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4629";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"9,68";"3,23"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4581";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4312";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"6,67";"6,67"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4300";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"3,45";"3,45"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4313";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4633";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"6";"0";"16,67";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4700";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"13";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"0082";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SKBO";"EL DORADO INTERNATIONAL AIRPORT(COLÔMBIA)";"18";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4637";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"13";"0";"7,69";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4668";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"3,57";"3,57"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4790";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"6,9";"3,45"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4702";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"9,68";"3,23"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4698";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"14,29";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4723";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"11";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4696";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"15";"0";"6,9";"3,45"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4685";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"3";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4609";"SBFI";"CATARATAS(PR, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4694";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"23,33";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4644";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4624";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4623";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"17,86";"3,57"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4698";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"100";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4602";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4620";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4625";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4667";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"3,23"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4628";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"11";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4602";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4612";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"3";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4677";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"10";"3,33"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4628";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"0";"16,67";"5,56"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4611";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"19";"0";"5,26";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4669";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"6,9";"3,45"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4649";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"12,9";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4651";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"3,45";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4603";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4633";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"18,18";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4663";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"5";"0";"20";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4646";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"4";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4347";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"53,85";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4615";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4353";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"7";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4355";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"7";"14,29";"14,29";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4656";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"17";"0";"5,88";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4610";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4365";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"28";"17,86";"25";"3,57"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4367";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"26";"0";"15,38";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4662";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"12";"8,33";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4657";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"16";"0";"6,45";"3,23"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4385";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"10";"20";"20";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4663";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"9";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4534";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"22";"18,18";"9,09";"4,55"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4611";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBAR";"SANTA MARIA(SE, BRASIL)";"2";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4684";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"30";"0";"6,67";"3,33"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4541";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"4";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4611";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"1";"0";"0";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4751";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"22";"0";"4,55";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4546";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"22";"18,18";"9,09";"4,55"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4705";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"31";"0";"6,45";"0"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4551";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"4";"0";"25";"25"
"AVA - AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA";"4706";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"22";"0";"6,98";"2,33"
